companyName,productName,productType,sourceType,sourceUrl,categories,productAiFitScore,expectedMarketLiftScore,implementationComplexityScore,complianceRiskScore,priorityScore,aiOpportunity
绍兴金箓生物技术有限公司,慢性淋巴细胞白血病染色体及基因异常检测试剂盒（荧光原位杂交法）,digital_health_or_medical_device_software,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0697532900220920240626030119368,,5,2,0,2,6,医疗软件 AI 增强
绍兴金箓生物技术有限公司,慢性淋巴细胞白血病染色体及基因异常检测试剂盒（荧光原位杂交法）,digital_health_or_medical_device_software,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0697532900219320240626021306072,,5,2,0,2,6,医疗软件 AI 增强
艾科托迈德有限公司 AKTORmed GmbH,腹腔内窥镜夹持及移动控制装置,digital_health_or_medical_device_software,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=372e067a0d814590bc697daa059f7d30,,5,2,0,2,6,医疗软件 AI 增强
艾科托迈德有限公司 AKTORmed GmbH,腹腔内窥镜夹持及移动控制装置,digital_health_or_medical_device_software,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=9eb0a0a45574458db5e35749f19185c4,,5,2,0,2,6,医疗软件 AI 增强
艾科托迈德有限公司 AKTORmed GmbH,腹腔内窥镜夹持及移动控制装置,digital_health_or_medical_device_software,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=58195411190f4100959ce3dbe3194d59,,5,2,0,2,6,医疗软件 AI 增强
艾科托迈德有限公司 AKTORmed GmbH,腹腔内窥镜夹持及移动控制装置,digital_health_or_medical_device_software,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=2afc9c7825e7426e9e031a4472b6ece8,,5,2,0,2,6,医疗软件 AI 增强
艾科托迈德有限公司 AKTORmed GmbH,腹腔内窥镜夹持及移动控制装置,digital_health_or_medical_device_software,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=d4317192280443acb23c4efc985f2fc0,,5,2,0,2,6,医疗软件 AI 增强
艾科托迈德有限公司 AKTORmed GmbH,腹腔内窥镜夹持及移动控制装置,digital_health_or_medical_device_software,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=3acbf680445a440183faa80956f065c7,,5,2,0,2,6,医疗软件 AI 增强
艾科托迈德有限公司 AKTORmed GmbH,腹腔内窥镜夹持及移动控制装置,digital_health_or_medical_device_software,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=036dddb744e34291baa64b5cf4d07633,,5,2,0,2,6,医疗软件 AI 增强
艾科托迈德有限公司 AKTORmed GmbH,腹腔内窥镜夹持及移动控制装置,digital_health_or_medical_device_software,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=9b9b3048d1e746e3b82d2e8697804a09,,5,2,0,2,6,医疗软件 AI 增强
苏州一目万相科技有限公司,移动式C形臂X射线机,digital_health_or_medical_device_software,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0697633057002220260305085826347,,5,2,0,2,6,医疗软件 AI 增强
苏州一目万相科技有限公司,移动式C形臂X射线机,digital_health_or_medical_device_software,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0697633057003920260305085934779,,5,2,0,2,6,医疗软件 AI 增强
苏州歌锐医疗科技有限公司,移动式C形臂X射线机,digital_health_or_medical_device_software,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0697549601006920260429074128451,,5,2,0,2,6,医疗软件 AI 增强
苏州歌锐医疗科技有限公司,移动式C形臂X射线机,digital_health_or_medical_device_software,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0697549601005220260429075046422,,5,2,0,2,6,医疗软件 AI 增强
苏州歌锐医疗科技有限公司,移动式C形臂X射线机,digital_health_or_medical_device_software,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0697549601007620260429075518592,,5,2,0,2,6,医疗软件 AI 增强
Akili,EndeavorRx; EndeavorOTC,digital_therapeutics_or_dtx,round2_seed,https://www.akiliinteractive.com/,digital_therapeutics; mental_health,5,6,6,8,5,心理/睡眠分层干预与对话式支持; 医生工作流、病历摘要和临床文档自动化
Click Therapeutics,Click Therapeutics platform,digital_therapeutics_or_dtx,round2_seed,https://clicktherapeutics.com/,digital_therapeutics,5,5,6,8,4,医疗软件智能化和疗效反馈闭环
ABBOTT MEDICAL,OPTIS Mobile Next Imaging System (1014932); OPTIS Integrated Next Imaging System (1014933); Ultreon 3.0 Software Upgrade Kit (ULTR300001),samd_or_medical_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K253459,samd,5,2,4,7,3,医疗软件智能化和疗效反馈闭环
ADAS3D医疗有限公司,心血管图像处理软件Medical device imaging software in the clinical domain of cardiology,samd_or_medical_software,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0843702172204820260416013910405,samd,5,2,4,7,3,医生工作流、病历摘要和临床文档自动化
"Advanced Planimetric Services, LLC",PICTZAR DIGITAL PLANIMETRY SOFTWARE APPLICATION 7.0,samd_or_medical_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K130165,samd,5,2,4,7,3,医疗软件智能化和疗效反馈闭环
American Sleep Association,ASA ORAL APPLIANCES,samd_or_medical_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K130504,samd,5,2,4,7,3,医疗软件智能化和疗效反馈闭环
Brainlab AG,Brainlab Elements (7.0); Brainlab Elements Image Fusion (5.0); Brainlab Elements Image Fusion Angio (1.0); Brainlab Elements Contouring (5.0); Brainlab Elements Fibertracking (3.0); Brainlab Elements BOLD MRI Mapping (1.0),samd_or_medical_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K243633,samd,5,2,4,7,3,医疗软件智能化和疗效反馈闭环
"Canon, Inc.","CANON X-RAY DIGITAL CAMERA WITH ADDITIONAL SOFTWARE, LANMIX MLT",samd_or_medical_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K023124,samd,5,2,4,7,3,医疗软件智能化和疗效反馈闭环
"Canon, Inc.",DIGITAL RADIOGRAPHY MODEL CXDI-55G,digital_health_or_medical_device_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K091435,samd,5,2,4,7,3,医疗软件智能化和疗效反馈闭环
"Canon, Inc.",Enhanced Feature Software Pack CXDI Series,samd_or_medical_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K190368,samd,5,2,4,7,3,医疗软件智能化和疗效反馈闭环
Cochlear Americas,"Cochlear Baha 6 System, Cochlear Baha Fitting Software 6, Cochlear Baha Baha Smart App",samd_or_medical_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K212136,samd,5,2,4,7,3,医疗软件智能化和疗效反馈闭环
Datex-Ohmeda,DATEX-OHMEDA S/5 WEB VIEWER WITH L-6WV02 SOFTWARE,samd_or_medical_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K023497,samd,5,2,4,7,3,医疗软件智能化和疗效反馈闭环
"Elaitra, Ltd.",ViewFinder Software Version 1.1,samd_or_medical_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K223501,samd,5,2,4,7,3,医疗软件智能化和疗效反馈闭环
"Gauss Surgical, Inc.,",PIXEL APP,samd_or_medical_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K121274,samd,5,2,4,7,3,医疗软件智能化和疗效反馈闭环
GE Medical Systems Ultrasound and Primary Care Diagnostics,EchoPAC Software Only / EchoPAC Plug-in,samd_or_medical_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K251342,samd,5,2,4,7,3,医疗软件智能化和疗效反馈闭环
GE Medical Systems Ultrasound and Primary Care Diagnostics,"EchoPAC Software Only, EchoPAC Plug-in",samd_or_medical_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K220940,samd,5,2,4,7,3,医疗软件智能化和疗效反馈闭环
GE Medical Systems Ultrasound and Primary Care Diagnostics,LOGIQ Totus,digital_health_or_medical_device_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K232381,samd,5,2,4,7,3,医疗软件智能化和疗效反馈闭环
"Hypoguard USA, Inc.","GLUCOBALANCE DATA MANAGEMENT SOFTWARE, MODEL 555020",samd_or_medical_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K022545,samd,5,2,4,7,3,医疗软件智能化和疗效反馈闭环
Medtronic Minimed,MiniMed Go App,samd_or_medical_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K253512,samd,5,2,4,7,3,医疗软件智能化和疗效反馈闭环
"Nidek, Inc.",OPD-STATION SOFTWARE,samd_or_medical_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K050336,samd,5,2,4,7,3,医疗软件智能化和疗效反馈闭环
Nucletron Corp.,"CET PROSTATE APPLICATOR SET, PART NUMBER 089.066",samd_or_medical_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K990990,samd,5,2,4,7,3,医疗软件智能化和疗效反馈闭环
"Ortho Kinematics, Inc.",OKI Surgical Planning Software,samd_or_medical_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K171617,samd,5,2,4,7,3,医疗软件智能化和疗效反馈闭环
"Philips Medical Systems (Cleveland), Inc.",IQon Spectral CT,digital_health_or_medical_device_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K163711,samd,5,2,4,7,3,医疗软件智能化和疗效反馈闭环
"Philips Medical Systems (Cleveland), Inc.",SYNERVIEW MODEL 6478,digital_health_or_medical_device_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K770855,samd,5,2,4,7,3,医疗软件智能化和疗效反馈闭环
"Philips Medical Systems (Cleveland), Inc.",VOYAGER 6.0 SOFTWARE OPTION,samd_or_medical_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K000310,samd,5,2,4,7,3,医疗软件智能化和疗效反馈闭环
Puritan Bennett Corp.,PURITAN BENNETT DATAFLOW DATA MANAGEMENT SOFTWARE,samd_or_medical_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K023225,samd,5,2,4,7,3,医疗软件智能化和疗效反馈闭环
"R2 Technology, Inc.",IMAGECHECKER-CT SOFTWARE PACKAGE WITH FILLING DEFECT INDICATOR,samd_or_medical_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K041380,samd,5,2,4,7,3,医疗软件智能化和疗效反馈闭环
"Siemens Medical Solutions USA, Inc.",ACUSON P50 DIAGNOSTIC ULTRASOUND SYSTEM,digital_health_or_medical_device_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K072266,samd,5,2,4,7,3,医疗软件智能化和疗效反馈闭环
"Siemens Medical Solutions USA, Inc.",Biograph mMR with syngo MR E11P system software,samd_or_medical_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K163234,samd,5,2,4,7,3,医疗软件智能化和疗效反馈闭环
"Siemens Medical Solutions USA, Inc.",LUNGCARE CT SOFTWARE PACKAGE,samd_or_medical_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K022013,samd,5,2,4,7,3,医疗软件智能化和疗效反馈闭环
"Siemens Medical Solutions USA, Inc.",SOMATOM EXTENDED FIELD OF VIEW SOFTWARE OPTION,samd_or_medical_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K032536,samd,5,2,4,7,3,医疗软件智能化和疗效反馈闭环
St Jude Medical,myMerlin(TM) Mobile Application Model APP1001,samd_or_medical_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K173232,samd,5,2,4,7,3,医疗软件智能化和疗效反馈闭环
Stryker Corporation,"Scopis ENT Software, Scopis ENT Software with TGS, Scopis Planning Software, Electromagnetic Navigation Unit",samd_or_medical_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K221098,samd,5,2,4,7,3,医疗软件智能化和疗效反馈闭环
"Tandem Diabetes Care, Inc.",Basal-IQ Technology,digital_health_or_medical_device_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K193483,samd,5,2,4,7,3,医疗软件智能化和疗效反馈闭环
"Tandem Diabetes Care, Inc.",Control-IQ Technology,digital_health_or_medical_device_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K232382,samd,5,2,4,7,3,医疗软件智能化和疗效反馈闭环
"Tandem Diabetes Care, Inc.",Control-IQ+ technology,digital_health_or_medical_device_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K260429,samd,5,2,4,7,3,医疗软件智能化和疗效反馈闭环
"Tandem Diabetes Care, Inc.",T:CONNECT DATA MANAGEMENT SYSTEM,digital_health_or_medical_device_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K122361,samd,5,2,4,7,3,医疗软件智能化和疗效反馈闭环
"Tandem Diabetes Care, Inc.",t:flex Insulin Delivery System,digital_health_or_medical_device_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K143189,samd,5,2,4,7,3,医疗软件智能化和疗效反馈闭环
"Tandem Diabetes Care, Inc.",T:SLIM (TM) INSULIN DELIVERY SYSTEM,digital_health_or_medical_device_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K111210,samd,5,2,4,7,3,医疗软件智能化和疗效反馈闭环
"Tandem Diabetes Care, Inc.",T:SLIM INSULIN DELIVERY SYSTEM,digital_health_or_medical_device_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K133593,samd,5,2,4,7,3,医疗软件智能化和疗效反馈闭环
"Tandem Diabetes Care, Inc.",T:SLIM INSULIN DELIVERY SYSTEM,digital_health_or_medical_device_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K141758,samd,5,2,4,7,3,医疗软件智能化和疗效反馈闭环
"Tandem Diabetes Care, Inc.",t:slim X2 Insulin Pump with Interoperable Technology (with t:connect mobile app),samd_or_medical_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K203234,samd,5,2,4,7,3,医疗软件智能化和疗效反馈闭环
"Topcon Medical Systems, Inc.",IMAGENET 5 PC SOFTWARE SYSTEM,samd_or_medical_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K132438,samd,5,2,4,7,3,医疗软件智能化和疗效反馈闭环
"Toshiba America Mri, Inc.",OPART (MRT-600) VERSIONS 2 SOFTWARE UPGRADE,samd_or_medical_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K981475,samd,5,2,4,7,3,医疗软件智能化和疗效反馈闭环
"United Health Group, Inc.",Optum TeleHealth Application,samd_or_medical_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K171406,samd; internet_healthcare,5,2,4,7,3,在线问诊分诊、问答和医患服务自动化
"Vivometrics, Inc.",LIFESHIRT REAL-TIME WITH VIVOMONITOR SOFTWARE,samd_or_medical_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K043604,samd,5,2,4,7,3,远程监测风险分层与异常预警
Watermark Medical,CONNECTED CARE MOBILE APPLICATION,samd_or_medical_software,openfda_device_510k,https://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfpmn/pmn.cfm?id=K120325,samd,5,2,4,7,3,医疗软件智能化和疗效反馈闭环
上海导向医疗系统有限公司,医学图像处理软件,samd_or_medical_software,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0694933910336220260506035412241,samd,5,2,4,7,3,医疗软件智能化和疗效反馈闭环
嘉兴允英医学检验有限公司,非小细胞肺癌（EGFR/ALK）基因突变分析软件,samd_or_medical_software,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0697545115090820260424110259267,samd,5,2,4,7,3,医生工作流、病历摘要和临床文档自动化
执鼎医疗科技有限公司,眼科影像存储与传输软件,samd_or_medical_software,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0697304719107620260508030807326,samd,5,2,4,7,3,医疗软件智能化和疗效反馈闭环
日本尼德克株式会社,影像存档软件,samd_or_medical_software,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0498766910164320260403013305251,samd,5,2,4,7,3,医疗软件智能化和疗效反馈闭环
桂林优利特医疗电子有限公司,血糖数据管理软件,samd_or_medical_software,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=06935740735889202604101007341,samd,5,2,4,7,3,医疗软件智能化和疗效反馈闭环
武汉楚精灵医疗科技有限公司,胃部病变电子内窥镜图像辅助分诊软件,samd_or_medical_software,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0697460473102520260419033246769,samd,5,2,4,7,3,医生工作流、病历摘要和临床文档自动化
深圳市宝润科技有限公司,移动式C形臂X射线机,digital_health_or_medical_device_software,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0697442622248020260318030714128,samd,5,2,4,7,3,医疗软件智能化和疗效反馈闭环
深圳市宝润科技有限公司,移动式C形臂X射线机,digital_health_or_medical_device_software,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0697442622249720260318030935367,samd,5,2,4,7,3,医疗软件智能化和疗效反馈闭环
深圳市宝润科技有限公司,移动式C形臂X射线机,digital_health_or_medical_device_software,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0697442622250320260318031054926,samd,5,2,4,7,3,医疗软件智能化和疗效反馈闭环
深圳市宝润科技有限公司,移动式C形臂X射线机,digital_health_or_medical_device_software,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0697442622251020260318033301868,samd,5,2,4,7,3,医疗软件智能化和疗效反馈闭环
深圳市宝润科技有限公司,移动式C形臂X射线机,digital_health_or_medical_device_software,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0697442622252720260318033748815,samd,5,2,4,7,3,医疗软件智能化和疗效反馈闭环
深圳市宝润科技有限公司,移动式C形臂X射线机,digital_health_or_medical_device_software,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0697442622253420260318033853109,samd,5,2,4,7,3,医疗软件智能化和疗效反馈闭环
深圳市宝润科技有限公司,移动式C形臂X射线机,digital_health_or_medical_device_software,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0697442622254120260318033934881,samd,5,2,4,7,3,医疗软件智能化和疗效反馈闭环
深圳市宝润科技有限公司,移动式C形臂X射线机,digital_health_or_medical_device_software,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0697442622255820260318034017046,samd,5,2,4,7,3,医疗软件智能化和疗效反馈闭环
深圳市资福医疗技术有限公司,图像分析软件,samd_or_medical_software,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0697169084049520260414040017392,samd,5,2,4,7,3,医疗软件智能化和疗效反馈闭环
深圳市资福医疗技术有限公司,移动式姿态控制器,digital_health_or_medical_device_software,nmpa_udi,https://udi.nmpa.gov.cn/showDetailCX.html?deviceRecordKey=0697169084037220260414033247708,samd,5,2,4,7,3,医疗软件智能化和疗效反馈闭环
